"","Parm","Average_Likelihood","ID"
"result.90",0.443624674477614,7.71279730029634e-107,116
"result.91",0.813660665999632,2.24658890394039e-109,116
"result.92",0.878189614843577,2.24657901419845e-109,116
"result.93",0.326744668120518,2.90672013192177e-109,116
"result.94",0.310484397842083,2.90672090619077e-109,116
"result.95",0.352436097725295,2.90672013192152e-109,116
"result.96",0.0221918676095083,1.12561560594852e-191,116
"result.97",0.75405547517119,1.46227818622065e-107,116
"result.98",0.559987638832536,2.24659936762057e-109,116
"result.99",0.421568955699913,8.82200973199899e-108,116
"result.100",0.622415836430155,2.2465868129801e-109,116
"result.1",0.0948297634720802,5.52043557036298e-55,117
"result.2",0.0884105533408001,8.96673055616006e-72,117
"result.3",0.0545514586404897,4.39980336051161e-125,117
"result.4",0.478605173069518,1.32539460839933e-100,117
"result.5",0.866761023872532,2.24710792196723e-101,117
"result.6",0.00727583089610562,1.10335046386106e-95,117
"result.7",0.459783256675582,4.57447362691687e-100,117
"result.8",0.221952676849905,2.88554243211255e-99,117
"result.9",0.891466545392759,2.2470429329029e-101,117
"result.10",0.384981208599638,5.71568871870556e-99,117
"result.11",0.827687243046239,2.24721289809239e-101,117
"result.12",0.662900771219283,8.36895726756428e-100,117
"result.13",0.487051427331753,1.32539460839933e-100,117
"result.14",0.910833428469487,2.24703455214234e-101,117
"result.15",0.78094377207337,2.24721289811551e-101,117
"result.16",0.655861737306695,6.61467268588704e-100,117
"result.17",0.924012787016109,2.24703455214234e-101,117
"result.18",0.0465096989902668,5.89502850649507e-153,117
"result.19",0.0662331716739573,1.33191242576687e-102,117
"result.20",0.279248331862036,5.86504431071335e-100,117
"result.21",0.436578295216896,4.58545871626557e-100,117
"result.22",0.248840770982206,4.2792340376469e-99,117
"result.23",0.418399909259751,3.73192559141448e-98,117
"result.24",0.309421631898731,1.59397541269141e-99,117
"result.25",0.57803937057266,2.3033163681484e-101,117
"result.26",0.856582946556155,2.24721289809239e-101,117
"result.27",0.595781366685405,2.27242435018422e-101,117
"result.28",0.256551903830841,1.55603969164293e-98,117
"result.29",0.0379795107268728,1.00339939843631e-171,117
"result.30",0.645690330581274,2.86993750986231e-101,117
"result.31",0.988014439549297,2.24702843261834e-101,117
"result.32",0.702144856953528,3.82175836759263e-99,117
"result.33",0.749746556151658,2.24839533903461e-101,117
"result.34",0.531736853788607,2.37070662131253e-101,117
"result.35",0.560158068959136,2.30331636814663e-101,117
"result.36",0.688894984135404,1.09809101044387e-98,117
"result.37",0.518342558043078,2.51622032579491e-101,117
"result.38",0.936405850241426,2.24702945915848e-101,117
"result.39",0.978739081695676,2.24702854626138e-101,117
"result.40",0.125946785435081,3.01028885750416e-87,117
"result.41",0.882996523578186,2.2470429329029e-101,117
"result.42",0.138401162822265,1.92967497127845e-90,117
"result.43",0.465988300901372,2.43431223518915e-100,117
"result.44",0.737103120784741,2.25153079177561e-101,117
"result.45",0.193338136738166,2.89529232656542e-99,117
"result.46",0.395821514653508,2.98391669960527e-97,117
"result.47",0.104275874758605,3.78585663947278e-50,117
"result.48",0.508682942597661,2.51622032579491e-101,117
"result.49",0.524588582848664,2.51622032579491e-101,117
"result.50",0.614259764170274,2.27242435018596e-101,117
"result.51",0.152630932098255,3.04626267848366e-98,117
"result.52",0.287901896403637,1.59397541937391e-99,117
"result.53",0.1610185475857,2.13176854061769e-96,117
"result.54",0.950834712069482,2.24702881690988e-101,117
"result.55",0.263505076065194,8.12226273428343e-97,117
"result.56",0.206996283843182,2.88634397177687e-99,117
"result.57",0.176973366835155,4.27298662070006e-97,117
"result.58",0.800664992381353,2.24721289809239e-101,117
"result.59",0.544293738417327,2.30331636814663e-101,117
"result.60",0.632500338940881,2.25874172428179e-101,117
"result.61",0.995016987046693,2.24702843261834e-101,117
"result.62",0.835298123431858,2.24721289809239e-101,117
"result.63",0.94101321154274,2.24702945915848e-101,117
"result.64",0.403671148004942,1.46403409260617e-97,117
"result.65",0.724199152307119,4.51070948942298e-101,117
"result.66",0.345147137064487,1.59397541245534e-99,117
"result.67",0.588778823616449,2.30331636814669e-101,117
"result.68",0.0795301753189415,3.66817407748886e-96,117
"result.69",0.184906738111749,4.24350306269001e-99,117
"result.70",0.296474082286004,1.59397541300673e-99,117
"result.71",0.908151823584922,2.24703455214234e-101,117
"result.72",0.362597415319178,8.60232259538603e-100,117
"result.73",0.774298624100629,2.24745414475087e-101,117
"result.74",0.237578301539179,3.78006995723657e-99,117
"result.75",0.718672979988623,2.54252032801274e-101,117
"result.76",0.841376248612069,2.24721289809239e-101,117
"result.77",0.602939475378953,2.27242435018422e-101,117
"result.78",0.674122717566788,8.36895726756428e-100,117
"result.79",0.691676738308743,3.06515046791446e-99,117
"result.80",0.96717080967268,2.24702854626138e-101,117
"result.81",0.496467082186136,7.6357922652352e-101,117
"result.82",0.762968589332886,2.24803726646347e-101,117
"result.83",0.21162392168073,2.88579619538787e-99,117
"result.84",0.112815090971999,4.955740195889e-68,117
"result.85",0.338152897560503,1.59397541245837e-99,117
"result.86",0.795102556387428,2.24721289811551e-101,117
"result.87",0.01551425044192,3.1575211180715e-124,117
"result.88",0.142585806907155,3.26559848623219e-94,117
"result.89",0.378493624834809,8.60056128437392e-100,117
"result.90",0.443624674477614,4.57450472221554e-100,117
"result.91",0.813660665999632,2.24721289809239e-101,117
"result.92",0.878189614843577,2.2470429329029e-101,117
"result.93",0.326744668120518,1.59397541246281e-99,117
"result.94",0.310484397842083,1.59397541269141e-99,117
"result.95",0.352436097725295,1.59397541249919e-99,117
"result.96",0.0221918676095083,2.3225141746514e-193,117
"result.97",0.75405547517119,2.24800532418966e-101,117
"result.98",0.559987638832536,2.30331636814663e-101,117
"result.99",0.421568955699913,1.4407116598319e-98,117
"result.100",0.622415836430155,2.27242437577914e-101,117
"result.1",0.0948297634720802,2.93416039870588e-48,118
"result.2",0.0884105533408001,2.41284439121758e-54,118
"result.3",0.0545514586404897,2.16113800646045e-127,118
"result.4",0.478605173069518,1.32526269171433e-104,118
"result.5",0.866761023872532,2.24688323364387e-105,118
"result.6",0.00727583089610562,3.03075372009504e-99,118
"result.7",0.459783256675582,4.59238359169618e-104,118
"result.8",0.221952676849905,2.88504819741284e-103,118
"result.9",0.891466545392759,2.2468182510778e-105,118
"result.10",0.384981208599638,8.59808971062328e-104,118
"result.11",0.827687243046239,2.24698819927247e-105,118
"result.12",0.662900771219283,4.6858091537542e-105,118
"result.13",0.487051427331753,1.32526208219372e-104,118
"result.14",0.910833428469487,2.24680987115523e-105,118
"result.15",0.78094377207337,2.24698994920872e-105,118
"result.16",0.655861737306695,3.95210891837129e-105,118
"result.17",0.924012787016109,2.24680987115523e-105,118
"result.18",0.0465096989902668,1.12652243953769e-154,118
"result.19",0.0662331716739573,1.0624525671887e-104,118
"result.20",0.279248331862036,1.05424299922868e-102,118
"result.21",0.436578295216896,1.03758036477255e-101,118
"result.22",0.248840770982206,2.8850437896247e-103,118
"result.23",0.418399909259751,1.29336542393913e-101,118
"result.24",0.309421631898731,1.59381603085669e-103,118
"result.25",0.57803937057266,2.30308605954068e-105,118
"result.26",0.856582946556155,2.24698819927247e-105,118
"result.27",0.595781366685405,2.27219713047118e-105,118
"result.28",0.256551903830841,2.8850772187576e-103,118
"result.29",0.0379795107268728,1.01554154559737e-169,118
"result.30",0.645690330581274,2.26130508327851e-105,118
"result.31",0.988014439549297,2.24680375224306e-105,118
"result.32",0.702144856953528,1.22105753723595e-102,118
"result.33",0.749746556151658,2.67769648402388e-105,118
"result.34",0.531736853788607,2.3704695743551e-105,118
"result.35",0.560158068959136,2.30308605954068e-105,118
"result.36",0.688894984135404,3.79721811785991e-103,118
"result.37",0.518342558043078,2.51596872892203e-105,118
"result.38",0.936405850241426,2.24680477868062e-105,118
"result.39",0.978739081695676,2.24680386587474e-105,118
"result.40",0.125946785435081,4.46578475946502e-95,118
"result.41",0.882996523578186,2.2468182510778e-105,118
"result.42",0.138401162822265,5.73210014050048e-96,118
"result.43",0.465988300901372,2.52475168844425e-104,118
"result.44",0.737103120784741,4.24244788163035e-105,118
"result.45",0.193338136738166,2.88559468073465e-103,118
"result.46",0.395821514653508,1.15460964448608e-103,118
"result.47",0.104275874758605,6.80638487104198e-64,118
"result.48",0.508682942597661,2.51596872892203e-105,118
"result.49",0.524588582848664,2.51596872892203e-105,118
"result.50",0.614259764170274,2.27219713047118e-105,118
"result.51",0.152630932098255,1.51884343553545e-102,118
"result.52",0.287901896403637,1.62596490009097e-103,118
"result.53",0.1610185475857,3.17474292662593e-100,118
"result.54",0.950834712069482,2.24680413649624e-105,118
"result.55",0.263505076065194,7.28696953564795e-103,118
"result.56",0.206996283843182,2.88508586777529e-103,118
"result.57",0.176973366835155,1.75510557824097e-100,118
"result.58",0.800664992381353,2.24698819927375e-105,118
"result.59",0.544293738417327,2.30308605954068e-105,118
"result.60",0.632500338940881,2.25816965021677e-105,118
"result.61",0.995016987046693,2.24680375224306e-105,118
"result.62",0.835298123431858,2.24698819927247e-105,118
"result.63",0.94101321154274,2.24680477868062e-105,118
"result.64",0.403671148004942,8.68563248855568e-104,118
"result.65",0.724199152307119,1.31077161131256e-103,118
"result.66",0.345147137064487,1.59381603085198e-103,118
"result.67",0.588778823616449,2.30308605954068e-105,118
"result.68",0.0795301753189415,8.37686831314028e-87,118
"result.69",0.184906738111749,2.02753742769375e-101,118
"result.70",0.296474082286004,1.59381615515428e-103,118
"result.71",0.908151823584922,2.24680987115523e-105,118
"result.72",0.362597415319178,8.59807019385655e-104,118
"result.73",0.774298624100629,2.24722942180876e-105,118
"result.74",0.237578301539179,2.885048463739e-103,118
"result.75",0.718672979988623,3.94455692407225e-104,118
"result.76",0.841376248612069,2.24698819927247e-105,118
"result.77",0.602939475378953,2.27219713047118e-105,118
"result.78",0.674122717566788,4.6858091537542e-105,118
"result.79",0.691676738308743,1.18751988542161e-102,118
"result.80",0.96717080967268,2.24680386587474e-105,118
"result.81",0.496467082186136,7.63502876245425e-105,118
"result.82",0.762968589332886,2.31975163310376e-105,118
"result.83",0.21162392168073,2.88505965642779e-103,118
"result.84",0.112815090971999,3.75106409821965e-74,118
"result.85",0.338152897560503,1.59381603085203e-103,118
"result.86",0.795102556387428,2.24698994920872e-105,118
"result.87",0.01551425044192,1.25952911314288e-123,118
"result.88",0.142585806907155,2.36739421324926e-101,118
"result.89",0.378493624834809,8.59807019385387e-104,118
"result.90",0.443624674477614,1.96492633192347e-102,118
"result.91",0.813660665999632,2.24698819927247e-105,118
"result.92",0.878189614843577,2.2468182510778e-105,118
"result.93",0.326744668120518,1.59381603085212e-103,118
"result.94",0.310484397842083,1.59381603085669e-103,118
"result.95",0.352436097725295,1.59381603085198e-103,118
"result.96",0.0221918676095083,3.23763895101742e-192,118
"result.97",0.75405547517119,2.24798695495633e-105,118
"result.98",0.559987638832536,2.30308605954068e-105,118
"result.99",0.421568955699913,2.16010708330142e-101,118
"result.100",0.622415836430155,2.27219713047667e-105,118
"result.1",0.0948297634720802,2.20577025779043e-48,119
"result.2",0.0884105533408001,1.60991385528055e-54,119
"result.3",0.0545514586404897,3.83647182676968e-124,119
"result.4",0.478605173069518,2.38121218477289e-105,119
"result.5",0.866761023872532,2.24680381647451e-105,119
"result.6",0.00727583089610562,3.03045067502755e-103,119
"result.7",0.459783256675582,3.02002312505008e-105,119
"result.8",0.221952676849905,1.21871935331146e-104,119
"result.9",0.891466545392759,2.24680369304829e-105,119
"result.10",0.384981208599638,4.08373825775507e-105,119
"result.11",0.827687243046239,2.24680404243664e-105,119
"result.12",0.662900771219283,3.10003493454412e-103,119
"result.13",0.487051427331753,2.38121218474683e-105,119
"result.14",0.910833428469487,2.24680367946748e-105,119
"result.15",0.78094377207337,2.24680404243664e-105,119
"result.16",0.655861737306695,2.60948902578426e-103,119
"result.17",0.924012787016109,2.24680367946748e-105,119
"result.18",0.0465096989902668,5.02904444717737e-153,119
"result.19",0.0662331716739573,1.12382090741592e-105,119
"result.20",0.279248331862036,3.06805765556655e-105,119
"result.21",0.436578295216896,5.91093064518503e-104,119
"result.22",0.248840770982206,1.21891311951373e-104,119
"result.23",0.418399909259751,1.65409667841538e-102,119
"result.24",0.309421631898731,6.53815003719679e-105,119
"result.25",0.57803937057266,2.24704795225172e-105,119
"result.26",0.856582946556155,2.24680404243664e-105,119
"result.27",0.595781366685405,2.24690118167577e-105,119
"result.28",0.256551903830841,1.22557493422678e-104,119
"result.29",0.0379795107268728,1.23045082377005e-171,119
"result.30",0.645690330581274,8.88336155339223e-105,119
"result.31",0.988014439549297,2.24680367086689e-105,119
"result.32",0.702144856953528,8.91782666481924e-104,119
"result.33",0.749746556151658,2.24680876045796e-105,119
"result.34",0.531736853788607,2.24741351333299e-105,119
"result.35",0.560158068959136,2.24704795199172e-105,119
"result.36",0.688894984135404,9.57550363320409e-103,119
"result.37",0.518342558043078,2.24832037848102e-105,119
"result.38",0.936405850241426,2.24680367210286e-105,119
"result.39",0.978739081695676,2.2468036709879e-105,119
"result.40",0.125946785435081,6.11462536746577e-89,119
"result.41",0.882996523578186,2.24680369304829e-105,119
"result.42",0.138401162822265,8.46156430829482e-96,119
"result.43",0.465988300901372,2.57051634804962e-105,119
"result.44",0.737103120784741,2.24684230551532e-105,119
"result.45",0.193338136738166,1.22283847140432e-104,119
"result.46",0.395821514653508,6.65500172067045e-104,119
"result.47",0.104275874758605,9.83668909493813e-58,119
"result.48",0.508682942597661,2.24832037848102e-105,119
"result.49",0.524588582848664,2.24832037848102e-105,119
